"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2018/07/16 4:01:19 PM GMT-3","Base de Datos - Beiro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Muy Fácil",""
"2018/07/16 4:06:53 PM GMT-3","Técnicas de Producción de Software I - Turri","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","La materia hace foco en la captura de requerimientos y el análisis de usuarios, lo que permite ver las necesidades desde el punto de vista de quien va a utilizar el producto."
"2018/07/16 4:07:13 PM GMT-3","Programación no Convencional de Robots - Merlino","Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal","Deberia haber más clases sobre Ethereum + Solidity"
"2018/07/16 4:32:51 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","Curso a la medida justa de dedicación y dificultad. Se aprende bastante a la vez que no hay que hacer esfuerzos extremos para aprobar. Docentes muy dedicados y siempre predispuestos a consultas."
"2018/07/16 4:35:15 PM GMT-3","Análisis Numérico - Schwarz","Bueno","Sí","Poco Interesantes","Sí","Regulares","Buenas","Normal","Normal",""
"2018/07/16 5:14:13 PM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/07/16 5:17:33 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Poco Interesantes","Sí","Regulares","Regulares","Normal","Dificil",""
"2018/07/16 5:18:26 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Bueno","Sí","Muy Interesantes","No","Regulares","Muy Buenas","Normal","Dificil",""
"2018/07/16 5:26:09 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2018/07/16 5:27:58 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Bueno","Sí","Interesantes","No","Regulares","Muy Buenas","Normal","Dificil",""
"2018/07/16 5:29:38 PM GMT-3","Proyectos Informáticos - Fontela","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Regulares","Normal","Dificil",""
"2018/07/16 7:29:47 PM GMT-3","Taller de Programación 2 - Calónico","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/16 10:17:32 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/16 10:17:35 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Regular","Sí","Interesantes","Sí","Buenas","Malas","Facil","Fácil","Es irónico que en una materia que enseña la administración y control de proyectos las clases prácticas estén tan mal organizadas. Llegaban mails que no se entendían, hay un drive en el que se sube el contenido de las clases pero a veces subían el contenido ahí y otras veces al google group, nuestro tutor del tp no estaba seguro de si teníamos que entregar una parte del tp o no ya que este cuatrimestre habían dado de otra forma ese tema, hubo un ejercicio que resolvimos en clase que ellos mismos dijeron que iban a subir al drive pero nunca lo terminaron haciendo a pesar de que insistimos varias veces. Se notaba que faltaba que hablaran entre los ayudantes para ponerse de acuerdo sobre los temas y sobre lo que se iba a evaluar en el tp. 
Los temas de la teórica eran interesantes y la movida de que los alumnos tuvieran que preparar un tema y dar una clase para promocionar me pareció interesante y entretenido. "
"2018/07/16 11:09:29 PM GMT-3","Computación-Perez Berro","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2018/07/16 11:28:52 PM GMT-3","Algoritmos y Programación 1 - Essaya","Muy Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Normal","Normal","Practica excelente, super recomendable, teorica buena pero leyendo del apunte es basicamente lo mismo, se puede faltar tranquilamente a las teoricas, los ayudantes todos unos grosos"
"2018/07/16 11:49:07 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/16 11:55:10 PM GMT-3","Algoritmos y Programación 3 - Suarez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Se aprenden un monton de cosas interesantes y utiles"
"2018/07/17 1:49:51 AM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","No hay TP",""
"2018/07/17 8:57:54 AM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil",""
"2018/07/17 9:31:53 AM GMT-3","Sistemas Operativos - Mendez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/07/17 9:32:18 AM GMT-3","Base de Datos - Servetto","Regular","Sí","Interesantes","Sí","Regulares","Regulares","Facil","Fácil",""
"2018/07/17 10:45:10 AM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Normal",""
"2018/07/17 10:45:59 AM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Muy Bueno","Sí","Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Facil","Dificil",""
"2018/07/17 10:54:40 AM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Muy Bueno","Sí","Interesantes","No","Muy Buenas","Muy Buenas","Dificil","Dificil","Teóricas: son siempre puntuales de 19 a 22. La clase se da todo de corrido por lo cual uno llega a las 21 sin más ganas de nada. Quizás la solución sería partir y hacer teórica y práctica en ambos días. Puse que el nivel de las teóricas son muy buenas por Bernardez sabe muchísimo pero la verdad la mitad de los temas son protocolos o conceptos que no se usan hace más de 20 años, es ahora el momento de actualizar la materia y poner foco en los que si se usan y no en los que se quedaron en los noventas. 

Prácticas: esté cuatri se renovaron y fue un cuatri de prueba. Las clases si dan temas mucho más modernos y aplicables. Las clases se suelen entender más cuando las da Esteban. Nos hacían entregar un ejercicio todas las semanas y tres tps ( el último no lo terminaron de corregir), y además hay un parcial. Me parece que con los ejercicios y además los tps, el parcial está completamente de más, más que nada nada por qué ya todos los temas fueron evaluados en los ejercicios para entregar. El tp 1 intentaron hacer algo nuevo pero resultó ser un tp imposible de hacer ya que nadie sabía usar la herramienta ni sabíamos que había que hacer en cada uno de los puntos. Empezaron el cuatrimestre diciendo que la idea era no repetir lo que dieron en la teórica y en la mayoría lo cumplieron, pero en algunas no y fue bastante aburrido ( para que me repitan la misma presentacion de las teóricas pero con otras imágenes no voy 😉)

Resumen: la materia es más que interesante y está mostrando interés de mejorarse día a día. "
"2018/07/17 11:01:45 AM GMT-3","Introducción a los Sistemas Inteligentes - Ochoa","Regular","Sí","Interesantes","Sí","Regulares","Buenas","Facil","Normal","Es un curso donde el primer día del cuatrimestre la Profesora cuenta los temas que se van a ver y son todos temas modernos y interesantes, lo que no te cuenta es que los va a dar de una manera sumamente superficial en unos 30 minutos y ya está. No aprendí casi nada en esta materia, no se como funcIona la mitad de los algoritmos que vimos por qué la explicación era muy simple y siempre con el caso feliz, por ejemplo que convergía en una iteración entonces parte del algoritmo nunca lo vimos ( que pasa si no converge por ejemplo). Las clases teóricas duran una hora por semana. Los parciales por dos y se recupera por tema ( lo cual es un punto positivo) y se estudian de unos apuntes que subió la profesora al campus. Hay veces que repite un examen tomando otro cuatrimestre que tiene temas que no vimos. La materia podría ser interesantísima, lástima que los temas se introducen nada más y esa es toda la materia "
"2018/07/17 11:02:47 AM GMT-3","Proyectos Informáticos - Fontela","Bueno","Sí","Interesantes","Sí","Muy Buenas","Malas","Facil","Fácil",""
"2018/07/17 11:03:54 AM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Bueno","Sí","Interesantes","No","Regulares","Buenas","Normal","Dificil",""
"2018/07/17 11:04:24 AM GMT-3","Arquitectura de Software - Calonico","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2018/07/17 11:07:37 AM GMT-3","Computación-Cabrera","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Fácil",""
"2018/07/17 11:13:50 AM GMT-3","Algoritmos y Programación 3 - Fontela","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Dificil",""
"2018/07/17 11:15:36 AM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/17 11:31:54 AM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Dificil",""
"2018/07/17 11:42:19 AM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/17 11:57:12 AM GMT-3","Proyectos Informáticos - Fontela","Muy Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Facil","Muy Fácil",""
"2018/07/17 11:57:45 AM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Regulares","Dificil","Dificil",""
"2018/07/17 12:16:18 PM GMT-3","Organización del Computador - Benitez","Malo","Sí","Poco Interesantes","No","Malas","Buenas","Dificil","Muy dificil","Los temas prácticos de la materia (assembler y sistemas numéricos) son los únicos que tienen buen material de estudio.
Luego, a la hora de estudiar lo teórico, únicamente te encontrás con ppts.  Dado que en las clases teóricas sólo se leen diapositivas.
Las clases no compensan esta falta de material.
En el tp no aprendes más por ser más difícil y rebuscado el algoritmo a programar. Se podrían hacer tps más simples e igualmente se aprendería."
"2018/07/17 12:23:17 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","No Hay Clases Prácticas","Muy Dificil","Dificil","De las mejores materias que cursé, todos los temas me parecieron relevantes en la actualidad y super interesantes. 
Las clases fueron en genera muy buenas, excepto algunas excepciones donde se hicieron muy largas (en parte se lo atribuyo a la enorme cantidad de contenido). 
Los exámenes fueron bastante difíciles pero me parece lo correcto dado que hay muchas formas de sumar puntos extra. 
Me fascinó el TP, sobretodo porque sentí que ese tipo de trabajo es el que se hace en el ámbito laboral y porque en si el análisis devolvió resultados muy interesantes. 

Si tengo que criticar algo creo que sería el apunte. Si bien es un excelente apunte, muy completo y con muchísima información para profundizar en los temas, hay varias partes donde tiene errores que marean a la hora de entender algunos algoritmos. Una revisada no le vendría mal. 

Me voy super contento y no quiero dejar de agradecer a Luis y todos los ayudantes por la buena onda, la paciencia y por una gran cursada!
"
"2018/07/17 12:31:10 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil","Muhca subjetividad en las correcciones."
"2018/07/17 12:35:08 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Buenas","Normal","Dificil",""
"2018/07/17 12:37:40 PM GMT-3","Algoritmos y Programación 2 - Calvo","Muy Bueno","No","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil","Es una muy buena cátedra, evalúan al nivel que enseña."
"2018/07/17 12:47:57 PM GMT-3","Algoritmos y Programación 3 - Fontela","Regular","Sí","Interesantes","Sí","Muy Buenas","Malas","Normal","Dificil","Las clases teoricas del curso son muy buenas, carlos es un excelente profesor. Las clases practicas dejan mucho que desear. En las correciones, hya mucha diferencia entre los profesores, me parece que deberia haber un criterio en comun. "
"2018/07/17 1:40:09 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/17 1:44:00 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Facil","Fácil",""
"2018/07/17 3:05:33 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Dificil",""
"2018/07/17 4:10:28 PM GMT-3","Algoritmos y Programación 1 - Essaya","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2018/07/17 5:17:21 PM GMT-3","Computación-Servetto","Regular","No","Interesantes","Sí","Regulares","Buenas","Dificil","No hay TP",""
"2018/07/17 5:28:08 PM GMT-3","Algoritmos y Programación 2 - Calvo","Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/17 5:45:51 PM GMT-3","Algoritmos y Programación 1 - Essaya","Regular","Sí","Poco Interesantes","No","Buenas","Buenas","Facil","Fácil",""
"2018/07/17 6:47:48 PM GMT-3","Algoritmos y Programación 1 - Guarna","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/07/17 8:09:05 PM GMT-3","Taller de Programación 1 - Azcurra","Bueno","Sí","Interesantes","No","No hay clases teóricas","Buenas","Dificil","Dificil",""
"2018/07/17 8:51:43 PM GMT-3","Computación-Perez Berro","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Muy buen curso, totalmente recomendable"
"2018/07/17 9:35:14 PM GMT-3","Análisis de la Información - Gonzalez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/07/17 9:40:47 PM GMT-3","Análisis de la Información - Gonzalez","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/17 9:56:23 PM GMT-3","Proyectos Informáticos - Fontela","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2018/07/17 9:59:50 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Normal",""
"2018/07/17 10:41:35 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","A veces las teóricas son un poco difíciles de seguir, podría ser útil utilizar un proyector y algunas diapositivas."
"2018/07/17 11:14:07 PM GMT-3","Taller de Programación 1 - Veiga","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/18 12:22:42 AM GMT-3","Análisis de la Información - Gonzalez","Muy Bueno","Sí","Interesantes","No","Buenas","Muy Buenas","Normal","Normal","Muy buenas las prácticas de Turri."
"2018/07/18 12:23:24 AM GMT-3","Sistemas Operativos - Clua","Bueno","Sí","Poco Interesantes","No","Malas","Regulares","Normal","Normal",""
"2018/07/18 12:37:38 AM GMT-3","Algoritmos y Programación 2 - Buchwald","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/07/18 12:59:10 AM GMT-3","Algoritmos y Programación 2 - Buchwald","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Normal",""
"2018/07/18 3:43:18 AM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Excelente","Sí","Muy Interesantes","Sí","No hay clases teóricas","Muy Buenas","Dificil","Dificil",""
"2018/07/18 6:06:38 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil","Si bien es un curso exigente, los conocimientos y la experiencia adquiridos durante la cursada son gratificantes y valen el esfuerzo realizado."
"2018/07/18 8:51:37 AM GMT-3","Organización de Datos - Argerich","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Dificil",""
"2018/07/18 10:12:23 AM GMT-3","Análisis de la Información - Gonzalez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Normal",""
"2018/07/18 10:19:41 AM GMT-3","Análisis de la Información - Gonzalez","Bueno","Sí","Interesantes","Sí","Regulares","Buenas","Normal","Normal","Buen curso. Salvo la puntualidad de los docentes. Solo Turri la cumplió"
"2018/07/18 11:19:29 AM GMT-3","Algoritmos y Programación 3 - Suarez","Regular","Sí","Interesantes","Sí","Regulares","Regulares","Dificil","Dificil","No hubo una clase de Java fx que sirviera para hacer el tp2 y las cosas a tomar en cuenta fueron dadas después de las fechas de entrega y parciales haciendo que sean inútiles"
"2018/07/18 12:29:39 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Normal",""
"2018/07/18 12:30:17 PM GMT-3","Sistemas Operativos - Mendez","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Dificil","Dificil",""
"2018/07/18 12:40:29 PM GMT-3","Algoritmos y Programación 1 - Guarna","Bueno","Sí","Nada Interesantes","Sí","Buenas","Malas","Dificil","Muy dificil","Mejoró muchísimo el curso a la vez anterior que la cursé (hace 1 año)"
"2018/07/18 12:47:27 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Muy Dificil","Dificil","Algunos ejercicios prácticos no quedan del todo claro leyendo el apunte o yendo a clases, es necesario reforzarlo y hace que queden dudas al rendir."
"2018/07/18 1:16:08 PM GMT-3","Técnicas de Diseño - Pantaleo","Bueno","Sí","Interesantes","No","Regulares","Buenas","Facil","Normal",""
"2018/07/18 1:42:33 PM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Excelente curso, ya que se ven temas actualizados, y te da una muestra sobre la realidad del día a día en un trabajo orientado a nuestra carrera."
"2018/07/18 2:38:01 PM GMT-3","Algoritmos y Programación1 - Azcurra","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/07/18 3:54:14 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Normal",""
"2018/07/18 3:58:23 PM GMT-3","Taller de Programación 1 - Azcurra","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Falta dar un poco mas de clases sobre cuestiones especificas de C++, el TP es tratado como una ""caja negra"" que si funciona esta bien y sino no. Aprendes mucho por tu cuenta, lo que esta muy bueno y es un desafio."
"2018/07/18 4:08:02 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Dificil","Muy dificil","El profesor de la teorica deberia actualizar un poco los temas.
En la practica estan mas actualizados, el profesor principal de barba es muy bueno explicando y muy buen docente. Adrian le falta mas parte didactica, asume muchas cosas por sabido pero se nota q algo sabe. Y Gabriel Frymer debe ser removido de los profesores. No se entiende nada lo que explica, confunde los temas, miente sobre algunas cuestiones administrativas y no es buena persona.
"
"2018/07/18 4:09:21 PM GMT-3","Sistemas Automáticos de Diagnóstico y Detección de Fallas 1 - Merlino","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Dificil","Merlino actualizo bastante por lo que compare de otros cuatrimestres. Es una buena materia."
"2018/07/18 4:09:49 PM GMT-3","Introducción a los Sistemas Inteligentes - Ochoa","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Dificil","Dificil","Esta muy bueno por las herramientas que se aprenden"
"2018/07/18 5:38:16 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil","cátedra muy buena, los ayudantes un poco densos con el tema de la política, se que muchos militan en el mli pero deberian separar sus enseñanzas de la politica"
"2018/07/18 6:19:30 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Muy dificil",""
"2018/07/18 7:28:23 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2018/07/18 7:29:28 PM GMT-3","Inteligencia Artificial - Cabrera","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/18 7:32:22 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/07/18 7:47:23 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Muy bueno que la materia trate de emprendedurismo. Necesitamos más de esto en nuestra carrera."
"2018/07/18 8:25:16 PM GMT-3","Seminario de Ingeniería Informática 1 - Cosso","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/18 8:56:58 PM GMT-3","Base de Datos - Beiro","Bueno","Sí","Interesantes","Sí","Regulares","Regulares","Dificil","Muy Fácil",""
"2018/07/18 8:58:48 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2018/07/18 9:25:50 PM GMT-3","Base de Datos - Beiro","Bueno","Sí","Interesantes","Sí","Muy Buenas","Malas","Muy Dificil","Muy Fácil","Las teóricas de la materia tiene demasiados temas y se dan muy rápido, es imposible seguir el ritmo a Beiró. Además empiezan en un horario que no todos llegan a ir por el trabajo. ¿ No hay manera de tener la teórica en otro día como se hace en el curso de Base de Datos de Servetto? Si eso no es posible, no hay forma de que se graben las clases?
El profesor Gustavo Dejean tiene un trato muy poco cordial con los alumnos, no pueden seguir permitiendo que se siga comportando de esa forma.
Los examenes parciales tienen un criterio de corrección que dificulta la aprobación al alumno y además noto que si no se aprueba en el primer parcial, los recuperatorios son casi imposibles, no sé porque esto es asi.
Se debería hacer que el Trabajo Práctico sea un poco mas complejo y que los examenes parciales sean más sencillos.
Los temas de la parte final están medio mal dados en la práctica, no se entiende mucho.
"
"2018/07/18 9:32:09 PM GMT-3","Base de Datos - Beiro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Normal","Excelente cátedra. Contenidos muy actualizados. Clases teóricas y prácticas muy didácticas. Se interesan en que el alumno aprenda aunque la cantidad de contenidos sea bastante grande."
"2018/07/18 9:49:34 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Regulares","Normal","Normal","A favor:
01. Campus actualizado con absolutamente todo (material del consultas, ejercicios, notas, parciales, etc) :clap: :clap: :clap:
02. Material teórico disponible
03. Ejercicios semanales para no perder ritmo. Excelente
04. Clases teóricas arrancan en punto y terminan en punto. Se explica absolutamente todo.
05. Parcialitos que se pueden resolver desde casa. Se puede pedir algo un poco mas complejo, dado que se puede resolver con un mate en la mano, te predispone mucho mejor como para dedicarle tiempo. 
06. Pudimos elegir el modelo de negocio a implementar en el tp. En mi caso elegi yo la problematica y fue todo un desafio ... me enriquecio en gran gran manera. La habia cursado antes y aprobado el tp ""impuesto"" y recuerdo no haber aprendido ni la mitad que esta vez. 
07. Hay Slack, y te responden, y super rapido. Lo de Beiro es titanico! 
08. Parciales y finales subidos al campus.

En contra:
01. Algunas de las clases practicas se dictaron en un laboratorio donde no entrabamos. Una clase tuve que esperar dos horas para ir al baño para no molestar a 10 personas en el trayecto al baño.
02. Me toco hacer un tp y no senti que el profesor lo haya siquiera leido. 
03. El campus no nos permitio subir el tp porque el pdf pesaba mas que el maximo impuesto ... Drive/DropBox/OneDrive o mejorar el campus, pero estamos en ingenieria y perdi tiempo escribiendo un thread para explicar que el campus no me dejaba subir mi tp. No es tan dificil y agiliza las cosas

Balance:
Me fui conforme (aunque todavia no aprobe el final). Mas alla de lo que anote como ""En contra"", veo que la materia mejoro mucho en este ultimo tiempo. La teorica y la practica trabajan en conjunto (no es un detalle...vayan a cursar Analisis de Circuitos :facepalm:). Siempre hay profesores a los cuales consultar. Hay mucho mas material digital para leer. 
No menos importante que todo lo anterior, el trato con los alumnos fue muy bueno, muy humano. Se ven ganas de mejorar ... (o lo simulan muy bien :P)"
"2018/07/18 9:52:19 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Muy Dificil","Normal",""
"2018/07/18 9:52:58 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/07/18 9:53:20 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Bueno","No","Muy Interesantes","Sí","Buenas","Muy Buenas","Muy Dificil","Muy dificil",""
"2018/07/18 10:27:54 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Excelente materia para aquellos que desean emprender"
"2018/07/18 10:57:24 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Bueno","No","Poco Interesantes","Sí","Buenas","Buenas","Dificil","Dificil","Deje la cursada antes de la entrega el 1er tp q no parecía ser extremadamente dificil. Los siguientes tp no lo se. "
"2018/07/18 11:09:58 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Normal",""
"2018/07/19 12:10:58 AM GMT-3","Taller de Programación 1 - Azcurra","Bueno","Sí","Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Dificil","Dificil",""
"2018/07/19 7:25:17 AM GMT-3","Taller de Programación 1 - Veiga","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Dificil","Dificil",""
"2018/07/19 9:31:55 AM GMT-3","Computación-Perez Berro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Normal",""
"2018/07/19 10:28:03 AM GMT-3","Análisis de la Información - Gonzalez","Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Normal",""
"2018/07/19 10:28:35 AM GMT-3","Sistemas Operativos - Clua","Bueno","Sí","Poco Interesantes","No","Malas","Buenas","Facil","Normal",""
"2018/07/19 10:50:13 AM GMT-3","Computación-Perez Berro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/19 10:51:56 AM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil",""
"2018/07/19 10:55:50 AM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil",""
"2018/07/19 12:10:19 PM GMT-3","Organización del Computador - Benitez","Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Muy Dificil","Dificil",""
"2018/07/19 12:11:02 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Muy bueno el enfoque de las clases. Los temas tratados son realmente interesantes. "
