"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2016/12/18 4:35:29 PM GMT-3","Base de Datos - Ale","Bueno","Sí","Interesantes","No","Buenas","Buenas","Normal","No hay TP","En realidad sí hay TP, pero personalmente marqué la opción ""No hay TP"" puesto que, por lo menos para nuestro grupo, no aportó absolutamente nada a los conocimientos de la materia. De hecho, tampoco hubo un seguimiento formal por parte de nuestro ayudante, ni siquiera feedback sobre qué cosas estábamos haciendo mal y qué cosas no. Si bien al final de cuatrimestre hay una exposición del tp contando qué cosas se hicieron y cómo fue evolucionando para que los demás docentes puedan criticarlo, este cuatrimestre no se realizó debido a los problemas de la facultad relacionados con la luz.
De todas formas, celebro el hecho que se hayan utilizado parcialitos para ir sondeando cómo evoluciona la clase frente a determinados temas de la materia.
Sería deseable para el parcial, que se revise la fórmula que se aplica para cada ejercicio y para toda la evaluación. Aparentemente cambia según el examen y no es claro porqué toman los coeficientes que toman. Si bien esta fórmula tiende a agrandar la varianza de las notas obtenidas, me gustaría que se haga transparente el porqué de los coeficientes de la fórmula, para que al menos se sepa que no se están distorsionando las estadísticas de cursada."
"2016/12/18 4:44:50 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2016/12/18 5:02:22 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2016/12/18 5:02:25 PM GMT-3","Organización del Computador - Benitez","Malo","No","Poco Interesantes","No","Regulares","Malas","Normal","Dificil",""
"2016/12/18 5:02:51 PM GMT-3","Algoritmos y Programación1 - Azcurra","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Facil","Normal","Cuando cursé la materia (hace uno o dos años - 2015 o 2014) se utilizaba el lenguaje Pascal, ahora desconozco si se sigue usando pero me hubiera gustado haber usado/aprendido otro lenguaje que me sirva posteriormente en otras materias o fuera de la facultad. Siento que invertí (o mas bien, malgasté) tiempo aprendiendo un lenguaje obsoleto que no voy a usar nunca mas. Me hubiera gustado aprender algo útil y mas moderno que al día de hoy me sirva como, por ejemplo, Python."
"2016/12/18 5:15:50 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Normal","si bien el curso exige mucho por parte del alumno para estar al día con las entregas, el grupo de mails y la constante disponibilidad de los ayudante hacen que la materia se facilite y sea muy disfrutable. por ejemplo, he recibido respuestas por parte de alumnos y ayudantes pasadas las 3 de la mañana de un sábado.
ademas, si bien la cursada se hace muy densa por la gran cantidad de temas que se le agregan al temario oficial, esto se agradece porque hace que la materia se sienta realmente útil. la sensación de progreso al programar entero un TDA del que antes no se sabia nada, ayuda a sentir que se progresa en la carrera. 
en definitiva una gran cátedra y un gran grupo docente."
"2016/12/18 5:17:46 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Interesantes","No","Buenas","Muy Buenas","Normal","Normal",""
"2016/12/18 5:38:36 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Dificil","Dificil",""
"2016/12/18 5:56:30 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Dificil","Dificil",""
"2016/12/18 5:58:12 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil",""
"2016/12/18 6:34:08 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal","Me pareció que el curso era muy bueno. Cuando no se terminaba de entender algún tema en la teórica, en la práctica se explicaba nuevamente y se terminaba de entender todas las dudas"
"2016/12/18 6:35:43 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Normal",""
"2016/12/18 6:38:53 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Regular","No","Nada Interesantes","Sí","Muy Buenas","Malas","Normal","Muy dificil","Pocas guia, poca claridad en las correcciones, cortos plazos de entrega,  dan por sentado que todos saben programar en otros lenguajes.. muy frustrante, reentregar mil veces el tp porque nunca sabes como hacer un programa, te enseñan a hacer funciones pero en ningun momento se da un apunte a cerca de la estructura de un programa, piden diagramas de flujo sin explicar como se hacen, y sin soporte teorico, etc.."
"2016/12/18 6:56:55 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Dificil","Normal",""
"2016/12/18 7:15:01 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Dificil","Normal",""
"2016/12/18 7:38:04 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","No","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2016/12/18 7:40:31 PM GMT-3","Taller de Programación 2 - Veiga","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Exelente la propuesta del TP. El horario de la materia es una desventaja."
"2016/12/18 7:41:56 PM GMT-3","Base de Datos - Ale","Bueno","Sí","Interesantes","Sí","Regulares","Regulares","Normal","Normal",""
"2016/12/18 7:42:56 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Dificil","Fue una de las materias más interesantes y gratas de cursar de la carrera hasta ahora. La modalidad de evaluación es muy original, realmente tiene en cuenta el trabajo durante el cuatrimestre y no sólo el parcial y el final"
"2016/12/18 7:45:41 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Dificil","Dificil","Creo que la cantidad de temas que se dictan dificultan la cursada o el aprendizaje de los mismos. La relación día,horario y teórica (viernes a la noche) también juega en contra."
"2016/12/18 7:46:17 PM GMT-3","Organización del Computador - Benitez","Bueno","Sí","Interesantes","No","Buenas","Buenas","Normal","Muy dificil","El TP resulta bastante complicado para los que la cursan por primera vez, encima la complejidad del mismo puede variar mucho dependiendo del enunciado que te toque."
"2016/12/18 7:46:56 PM GMT-3","Técnicas de Diseño - Pantaleo","Regular","Sí","Poco Interesantes","Sí","Buenas","Malas","Normal","Dificil","Patrones = Técnicas?"
"2016/12/18 7:57:33 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Normal",""
"2016/12/18 8:10:48 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2016/12/18 8:21:48 PM GMT-3","Taller de Programación 2 - Veiga","Excelente","Sí","Muy Interesantes","Sí","Buenas","No Hay Clases Prácticas","Facil","Dificil",""
"2016/12/18 8:24:58 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal","La dificultad de los TPs (en realidad en el primero más que nada) estuvo en que se hizo muy largo (creo que lo reconocieron igual). La materia no tiene contenidos difíciles, pero tiene mucho contenido lo que la hace una materia larga más que difícil. Igualmente en general estoy muy contento"
"2016/12/18 9:15:52 PM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Regular","Sí","Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Muy Dificil","Muy dificil","Fontela no es capaz de coordinar bien los grupos de los cuales es tutor. Todo parece muy improvisado, a excepción de un ayudante (Marcio Degiovannini). Por ser una materia del último cuatrimestre de la carrera me parece que no deberían hacernos programar tan en exceso. Se supone que ya lo sabemos y lo que no sabemos lo aprendemos. La mayoría de los profesores se ríen al decir que ""en este cuatrimestre no van a dormir los fines de semana"". La mayoría de los alumnos ya trabajamos y fue mi última materia. Dado que ya tuvimos muchísimas materias para dejarnos sin dormir durante días, creo que es innecesario que esto se repita en una de las últimas materias de la carrera y que encima los profesores lo tomen a gracia.
Para evaluar, se pide realizar una exposición/demo del trabajo y responder algunas preguntas. La nota de esta exposición se coloca ""a dedo"", ya que el único que conoce el verdadero esfuerzo que realizó el grupo es el tutor que se tuvo durante el cuatrimestre. Sin embargo, entre todos los ayudantes y el profesor acuerdan una última nota sin conocer nada más que la exposición realizada (que dura 15 minutos). Como esta nota se promedia con otras más (salvo la que coloca el ayudante, las demás son inventadas) la nota con la que se cierra la materia es injusta, ya que encima no es un promedio normal, sino un promedio ponderado cuyos pesos son elegidos aleatoriamente por el profesor Fontela sin informar a los alumnos este criterio de evaluación. Es una pena que una materia de estas características termine siendo ""recursable"" si no se cuenta con un buen grupo, dado que hay que programar muchísimo y no se llega a entregables de calidad si uno trabaja y está cursando otras materias. Me gustaría que se revieran un poco los cursos de Fontela, ya que deja todo en manos de ayudantes (algo que es raro que pase en casi todas las materias de FIUBA, pues baja mucho el nivel).
Quisiera aclarar que aprobé la materia con 9, por lo que mis comentarios no se deben precisamente a haber obtenido una nota final baja, sino a una apreciación objetiva de cómo se desarrolló el curso."
"2016/12/18 9:34:56 PM GMT-3","Calidad en el Desarrollo del Software - Pantaleo","Malo","Sí","Poco Interesantes","No","Malas","Malas","Normal","Dificil","Las clases de Pantaleo no son malas, pero dejan muy poco contenido para rendir el examen final. Prácticamente hay que prepararlo adivinando lo que el profesor va a querer como respuesta. De todos modos, destaco la predisposición del profesor en responder consultas por mail de forma rápida.
Las clases prácticas están dictadas por una profesora (Laura G. Rodríguez) y otra ayudante (Jimena Soledad Tapia). No falté nunca y la profesora habrá venido a 3 clases nada más (si daban clases, ya que en general la consigna era ""leer la PPT que habían subido a un drive""), después siempre venía la ayudante. Jimena dio 2 clases y realmente parece que no conoce del tema de la materia que tiene que exponer. Tampoco parece tener experiencia dando clases, ya que se ríe mientras habla y no habla claro, pasa los temas rápido como para sacárselos de encima.
Para aprobar la materia es necesario realizar un TP durante todo el cuatrimestre, con 3 ""checkpoints"" o puntos de control en donde el grupo se reúne con alguna de las profesoras para ver el avance y correcciones. Esto en general comenzaba a las 20hs y está tan mal organizado el orden en que van a atender a los grupos que nos hemos ido a las 23:30hs de la facultad (cuando finalmente tocó nuestro turno, la profesora -Laura- nos quería despachar rápido porque era muy tarde, entonces nos respondía todo así nomás y no nos corregía casi nada, para poder irse). En compensación, se ofreció a responder consultas por mail (nunca respondió). En la segunda entrega parcial, nos mintió diciéndonos que nos había respondido (a ninguno de los 3 integrantes le había llegado un mail de ella), por lo tanto nos realizó un montón de correcciones. Sólo nos quedaba la última entrega, en donde todo tenía que estar perfecto, sino recursábamos. Por suerte, Pantaleo respondió consultas por mail, ya que ninguna de las profesoras de la práctica respondió 1 solo mail en todo el cuatrimestre. Esto nos permitió entregar el trabajo en tiempo y forma, y lo aprobamos. Conozco muchos grupos que, habiendo aprobado el parcial, recursaron por el TP, cuyas consignas NUNCA fueron claras y las correcciones se contradecían de checkpoint en checkpoint.
Es una vergüenza que una materia de fin de carrera tenga estas dos profesoras en una clase práctica inexistente y que al final se den el lujo de hacer recursar alumnos después de no haber dado 1 clase decente y ni explicado el TP como corresponde (en la última entrega, todos los grupos llegamos temiendo recursar porque nadie había entendido qué esperaban las profesoras del TP)."
"2016/12/18 9:35:23 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2016/12/18 10:06:13 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Normal",""
"2016/12/18 10:54:32 PM GMT-3","Técnicas de Diseño - Pantaleo","Malo","Sí","Interesantes","No","Malas","Muy Buenas","Normal","Normal","El contenido que da el profesor de la teórica (Pantaleo) es mínimo y realmente poco util. No da mucho contenido, lo que da lo da mal, con ejemplos poco claros .  En instancias de evaluación, la mayoria del curso reprobó por la mala redaccion del profesor. No hay ningun tipo de criterio de evaluación/corrección y  es totalmente subjetiva, a tal punto que uno sale de la evaluación sin saber si desaprobó o saco 8. Las practicas dan muchos temas y la mayoría interesantes, tiene como particularidad que a Pantaleo poco le importa la practica entonces no evalua nada de lo que dan ahí, entonces se llega al punto que los de la practica dan temas que parecen por fuera de la materia (por que no son evaluados) pero en realidad si lo son."
"2016/12/18 10:56:28 PM GMT-3","Base de Datos - Ale","Bueno","Sí","Interesantes","No","Regulares","Muy Buenas","Normal","Fácil","Ale da muchas cosas muy por arriba sin dar ejemplos o dando conceptos incompletos. Luego en la practica se ven algunas cosas en profundidad que ayudan a entender lo de la teórica, luego del parcial la practica deja de tener sentido entonces no hay preparación para el integrador."
"2016/12/18 11:48:43 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Interesantes","No","Buenas","Buenas","Normal","Dificil",""
"2016/12/19 12:32:35 AM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal","Me parece que ponen lo mejor de sí para lograr que cada clases aprendas algo que te sirve para toda la vida "
"2016/12/19 12:55:01 AM GMT-3","Implantación de Sistemas - Bettini","Malo","Sí","Poco Interesantes","No","Malas","Malas","Normal","Normal","Los profesores faltaron 10veces a clases (no es broma.. Fueron muchísimas). La mayoría sin avisar. Nos hacen viajar y perder una hora esperándolos porque las veces que se dignan a ir, llegan a cualquier hora y cómo toman lista si llegan a las 8 y algo nos ponen la falta. No entiendo cómo le pagan sueldos a esa gente."
"2016/12/19 1:48:15 AM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Excelente","Sí","Interesantes","Sí","Muy Buenas","Regulares","Facil","Normal",""
"2016/12/19 3:02:44 AM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil","El TP1, si bien luego de aprobar la cursada parece una pavada, pienso que para alguien que recién empieza a programar y que no tiene ni idea es un tp un tanto dificil. Y el  TP 3, de objetos, me resultó demasiaaado difícil, creo que se le deberían dedicar unas clases más a poo. Más allá de eso, las prácticas y teóricas son bastantes buenas e interesantes."
"2016/12/19 4:46:45 AM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil",""
"2016/12/19 11:05:48 AM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Desafíos - Actualidad - Competición - Interés 
Cuatro excelentes palabras para describir lo que me incentivó a elegir este curso.
"
"2016/12/19 11:19:56 AM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Dificil",""
"2016/12/19 11:23:17 AM GMT-3","Inteligencia Artificial - Cabrera","Malo","Sí","Interesantes","No","Malas","No Hay Clases Prácticas","Muy Facil","Muy Fácil","Es una lástima que esta materia se dé la forma en la que se da, teniendo en cuenta los temas que aborda podría ser muy interesante."
"2016/12/19 11:34:48 AM GMT-3","Sistemas Automáticos de Diagnóstico y Detección de Fallas 2 - Merlino","Malo","Sí","Muy Interesantes","No","Malas","No Hay Clases Prácticas","Facil","Fácil","La materia tiene mucho potencial para hacer algo en serio, personalmente encuentro muy interesantes todos los temas relacionados a sistemas expertos, motores de inferencia, automatizaciones, etc.
La duracion de las clases rozaban con los 20 minutos, y los trabajos practicos eran muy basicos, considerando la etapa de la carrera del alumno al momento de poder cursar la materia."
"2016/12/19 11:41:00 AM GMT-3","Sistemas Operativos - Clua","Regular","No","Poco Interesantes","No","Regulares","Regulares","Normal","Normal","En mi caso no aprobe la cursada por temas personales, sin embargo, ya curse la materia de Organizacion de Computadoras, donde los temas que propone la teorica de Sistemas Operativos ya se vieron y con mucha mas profundidad.
En el caso de la practica, solo se propone aprender expresiones regulares, donde la unica ""exigencia"" que se pide es que el alumno aprenda a usar el comando SED (no tiene mucho sentido siendo que en cualquier consola se puede consultar el manual), Bash y Pearl. En lo personal ya no encuentro interesante que nos enseñen un lenguaje a esta altura de la carrera, yo puedo aprender un lenguaje por mi cuenta, lo interesante son los ""casos particulares"".
Creo que, en caso de no cambiar el temario de la materia, deberia ser antes de Organizacion de Computadoras (y esta ultima ser correlativa de SO)."
"2016/12/19 11:45:50 AM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","Tiene pocas clases teoricas, pero considero que el objetivo de la materia esta bien alcanzado con la dinamica que lleva el curso.
Se enfoca en poder dar a los alumnos una atencion completa por curso, donde si los alumnos lo sabemos aprovechar se puede obtener mucho.
Estaria bueno que antes de la primera clase teorica se de un poco mas de las 5 C y las 4 P. En nuestro caso necesitamos empezar a plantear esos temas para poder terminar de definir el tema del proyecto, pero aun no habia habido clase teorica y nos costo aplicarlo dado que por investigacion se encuentran muchas variantes."
"2016/12/19 12:59:52 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Bueno","Sí","Interesantes","Sí","Malas","Muy Buenas","Normal","Normal",""
"2016/12/19 1:05:28 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","No","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal","Curso muy didáctico, util y optimista. Se aprecia mucho como llevan los docentes la cursada."
"2016/12/19 1:11:34 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Muy dificil",""
"2016/12/19 1:34:14 PM GMT-3","Técnicas de Programación Concurrente - Echeverría","Excelente","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Normal","Normal",""
"2016/12/19 2:38:19 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Normal","La materia mas interesante y más organizada que cursé hasta el momento."
"2016/12/19 2:39:50 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2016/12/19 2:46:35 PM GMT-3","Sistemas Operativos - Clua","Malo","Sí","Nada Interesantes","Sí","Malas","Regulares","Facil","Normal",""
"2016/12/19 2:48:19 PM GMT-3","Técnicas de Diseño - Pantaleo","Malo","Sí","Poco Interesantes","Sí","Malas","Buenas","Muy Dificil","Dificil","Dificultad del curso muy difícil simplemente porque el criterio de corrección es inmensamente subjetivo."
"2016/12/19 2:53:27 PM GMT-3","Análisis Numérico - Griggio","Regular","Sí","Nada Interesantes","Sí","Regulares","Regulares","Facil","Muy Fácil",""
"2016/12/19 2:56:21 PM GMT-3","Base de Datos - Ale","Regular","Sí","Poco Interesantes","No","Buenas","Malas","Dificil","Fácil","Las prácticas de Dejean en realidad son las malas. Muy monótono y aburrido. imposible mantener así el hilo de la clase "
"2016/12/19 2:58:42 PM GMT-3","Inteligencia Artificial - Cabrera","Malo","Sí","Poco Interesantes","Sí","Malas","Malas","Muy Facil","Muy Fácil","Cabrera habla muy, muy bajo... Y muy, muy rápido. Se entiende poco y nada.."
"2016/12/19 3:06:18 PM GMT-3","Inteligencia Artificial - Cabrera","Malo","Sí","Interesantes","No","Malas","No Hay Clases Prácticas","Muy Facil","Muy Fácil","me dio verguenza por los extranjeros de intercambio que no podian creer que la materia fuera tan robo"
"2016/12/19 3:17:15 PM GMT-3","Computación-Cabrera","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil",""
"2016/12/19 3:35:25 PM GMT-3","Base de Datos - Ale","Bueno","Sí","Interesantes","No","Buenas","Malas","Facil","Fácil","Dejean explica muy mal y tiene malos modos. Lucas Román explica lo mismo en menos tiempo y de una forma que es imposible que no aprendas. Creo que ya es hora de que cambien a un JTP que no tiene interés en enseñar por alguien que le pone muchas pilas a la materia "
"2016/12/19 4:11:36 PM GMT-3","Sistemas Operativos - Clua","Bueno","Sí","Interesantes","No","Buenas","Buenas","Normal","Normal",""
"2016/12/19 4:15:02 PM GMT-3","Computación-Cabrera","Malo","Sí","Nada Interesantes","No","Malas","Malas","Muy Facil","Muy Fácil",""
"2016/12/19 4:20:11 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","Muy pocas vacantes (10), por lo que quedó sin anotarse gente con prioridad 1, en una materia casi sin oferta horaria a la tarde. Afortunadamente la profesora Sassano aceptó condicionales."
"2016/12/19 5:09:19 PM GMT-3","Análisis Numérico - Sassano","Excelente","Sí","Poco Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2016/12/19 5:38:32 PM GMT-3","Computación-Cabrera","Bueno","Sí","Interesantes","No","Regulares","Malas","Facil","Fácil",""
"2016/12/19 6:04:17 PM GMT-3","Computación-Jimenez Rey","Regular","Sí","Interesantes","No","Regulares","Malas","Dificil","Dificil","Demasiado laburo sabiendo que en otras cátedras se promociona sin dedicarle ni 1 hora a la asignación"
"2016/12/19 6:19:33 PM GMT-3","Computación-Cabrera","Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Normal","Dificil",""
"2016/12/19 6:21:20 PM GMT-3","Computación-Cabrera","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2016/12/19 6:34:32 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil","Tengo entendido que es uno de los pocos cursos que da clases 'en serio', lo único que aprendimos programación en Pascal y por lo que me dijeron hubiera sido más útil Visual Bassics o C"
"2016/12/19 6:53:18 PM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2016/12/19 6:55:27 PM GMT-3","Computación-Cabrera","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2016/12/19 7:34:25 PM GMT-3","Organización de Datos - Argerich","Regular","Sí","Muy Interesantes","Sí","Regulares","Malas","Normal","Muy dificil","Es un curso con mucho potencial, temas muy interesantes pero muy mal organizado, mal planeado y con docentes (exceptuando a Luis, claro) que dejan mucho que desear."
"2016/12/19 7:36:47 PM GMT-3","Computación-Lage","Regular","Sí","Muy Interesantes","Sí","Malas","Buenas","Facil","Dificil",""
"2016/12/19 8:24:18 PM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2016/12/19 10:03:15 PM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Poco Interesantes","Sí","Buenas","Muy Buenas","Facil","Dificil",""
"2016/12/19 10:07:10 PM GMT-3","Computación-Cabrera","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Normal",""
"2016/12/19 11:01:35 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Regulares","Muy Buenas","Dificil","Dificil",""
"2016/12/19 11:28:24 PM GMT-3","Computación-Cabrera","Bueno","Sí","Poco Interesantes","No","Buenas","Buenas","Dificil","Dificil",""
"2016/12/19 11:44:46 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2016/12/19 11:46:20 PM GMT-3","Implantación de Sistemas - Bettini","Malo","Sí","Poco Interesantes","No","Malas","Regulares","Normal","Fácil","Faltaron varias veces sin avisar y muchas otras avisando a último momento. Deja bastante que desear el contenido del curso"
"2016/12/19 11:49:52 PM GMT-3","Sistemas Automáticos de Diagnóstico y Detección de Fallas 2 - Merlino","Malo","Sí","Interesantes","Sí","Malas","Malas","Muy Facil","Fácil","No hubo clases. "
"2016/12/19 11:52:14 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Es un curso muy bueno y una asignatura muy recomendable para tener una buena y necesaria noción de algoritmia y técnicas de resolución que se abarcan muy por arriba en otras materias (o directamente no se abarcan). En las teóricas Rosita sigue casi al pie de la letra el Kleinberg-Tardos y en la práctica se dan muchos ejemplos del mismo libro pero también del Cormen o de cursos de algoritmos de Stanford/MIT, lo cual me resulta importante para no fijar la vista en una sola bibliografía. Muy buena dedicación docente y el régimen de cursada (tres trabajos prácticos sin parcial) también me parece adecuado, ya que es una materia que, considero, debe basarse en la aplicación de algoritmos y su entendimiento teórico (lo cual se fortalece mucho más haciendo trabajos prácticos que estudiando para un parcial)."
"2016/12/20 12:06:40 AM GMT-3","Manufactura Integrada por Computadora 2 - Ierache","Regular","Sí","Poco Interesantes","Sí","Regulares","Regulares","Facil","Fácil",""
"2016/12/20 12:17:58 AM GMT-3","Análisis Numérico - Tarela","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil","Excelente materia. Buenisimos los docentes. Tanto la teorica como la practica."
"2016/12/20 12:18:56 AM GMT-3","Taller de Programación 1 - Veiga","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil",""
"2016/12/20 12:34:37 AM GMT-3","Computación-Cabrera","Regular","Sí","Interesantes","Sí","Regulares","No Hay Clases Prácticas","Muy Facil","Muy Fácil",""
"2016/12/20 12:39:31 AM GMT-3","Computación-Costa","Muy Bueno","Sí","Interesantes","No","Muy Buenas","Excelentes","Normal","Dificil",""
"2016/12/20 2:25:21 AM GMT-3","Administración y Control de Proyectos 1 - Fontela","Bueno","Sí","Interesantes","Sí","Muy Buenas","Malas","Normal","No hay TP","Las clases prácticas dejan mucho que desear, esto es, tienen poca utilidad y se complementan nada con las clases teóricas. No se tiene un criterio de corrección uniforme, por lo que, se depende de la ""onda"" del ayudante que te toque para poder aprobar. Las teóricas están muy buenas, porque se fomenta la participación, y se busca que te lleves algo de la materia. Aprender a aprender."
"2016/12/20 2:37:36 AM GMT-3","Computación-Cabrera","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Facil","Normal",""
"2016/12/20 5:57:18 AM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Dificil",""
"2016/12/20 7:00:57 AM GMT-3","Computación-Lage","Bueno","Sí","Interesantes","No","Buenas","Muy Buenas","Normal","Muy dificil","Muy desacralizado ver Pascal en el 2016."
"2016/12/20 9:22:08 AM GMT-3","Computación-Strobino","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2016/12/20 9:31:29 AM GMT-3","Algoritmos y Programación 4 - Guarna","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Muy Facil","Normal",""
"2016/12/20 9:42:29 AM GMT-3","Computación-Cabrera","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
