"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2018/12/15 7:52:34 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Muy Dificil","Muy dificil",""
"2018/12/15 8:02:39 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","es un salto muy grande desde algoritmos 2, pero muy útil a futuro"
"2018/12/15 8:15:32 PM GMT-3","Algoritmos y Programación 3 - Fontela","Malo","Sí","Muy Interesantes","Sí","Regulares","Malas","Normal","Normal","Falta organización en la practica y algunos de los ayudantes son irresponsables"
"2018/12/15 8:23:20 PM GMT-3","Organización de Datos - Argerich","Bueno","Sí","Muy Interesantes","Sí","Buenas","Regulares","Normal","Normal","Me gusto mucho el curso, pero en general es difícil que se den detalladas las cosas por el simple hecho de que son demasiados temas. Los profes están muy presentes y ayudan mucho."
"2018/12/15 8:34:12 PM GMT-3","Algoritmos y Programación 3 - Suarez","Bueno","Sí","Interesantes","Sí","Excelentes","Regulares","Normal","Muy dificil",""
"2018/12/15 8:37:54 PM GMT-3","Algoritmos y Programación 3 - Fontela","Regular","Sí","Interesantes","Sí","Muy Buenas","Regulares","Normal","Normal",""
"2018/12/15 8:55:19 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Muy utiles las diapositivas de clases, bien completas. Demostraciones bien explicadas. Muy buenas las clases practicas con ejercicios de coloquios y final unicamente y varios ayudantes en clases."
"2018/12/15 9:00:25 PM GMT-3","Sistemas Operativos - Mendez","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Dificil","- Puse ""Bien"" en las teóricas porque si, la verdad es que están bien, pero la cosa es que aportan poco, porque en definitiva, con eso no alcanza para estudiar los temas. Hay que leer alguno de los libros de la bibliografía sugerida (preferentemente el Arpacci) y son los mismos temas y explicados de manera super clara para ser un libro técnico, por lo que pasan a ser un poco prescindibles las teóricas. Creo que debería cambiarse el foco de las teóricas (separarse un poco del contenido de los libros; solo dar la base y luego entrar en detalle con los libros).

- Las practicas fueron de mayor a menor en cuanto a utilidad. Con el correr de la cursada y la aparición de nuevos TPs cada par de semanas, se redujo su utilidad, ya que solo se explicaban ciertos puntos de los TPs (que tenias que tener la suerte de estar trabado con ese punto en ese momento). Igualmente, ya desde las encuestas del curso, se plantean alternativas copadas para que no ocurra esto.

- En cuanto a los profesores y ayudantes de la materia, muy bien en general. Dato es dios. Mariano le pone onda y se nota que le gusta enseñar, aunque a veces divague un poco. Juan y Patricio siempre dispuestos a ayudar.

- Los temas interesantisimos. Menos mal que hay un curso que explica sobre sistemas operativos en serio!
Los TPs son todos excelentes. Tanto los labs del comienzo, que ayudan muchisimo a entender algunas herramientas, como el TP de JOS que le da un salto de calidad impresionante al curso.

- La organizacion dejó que desear. Creo que es el punto a mejorar del curso para que sea realmente muy bueno.
Los tiempos de correcciones fueron muy malos, y nunca quedó bien claro por qué. Pero recién esta semana recibimos la nota de 4 TPs, de los cuales uno de ellos había sido entregado en septiembre.
Nunca se entendió bien que entraba en el parcial. Además, los temas para el parcial y el final al parecer son LOS MISMOS. Para eso, me parece que sería conveniente separar el parcial en 2, o en un parcial teórico y otro práctico, si no pierde un toque de sentido el tema de la promoción.
Y hablando del régimen de promoción, creo que estaba bien, aunque por el tema de las correcciones era imposible saber si uno todavía seguía en carrera por promocionar o no."
"2018/12/15 9:14:04 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","No se cumplió la forma en la que dijeron que se nos iba a calificar. La misma consistía tomando en cuenta la presentación, el informe individual y el grupal. Para decidir si promocionábamos o no, sólo tomaron en cuenta la presentación. Creímos que también iba a influir mucho el informe grupal, por eso nos pusimos a trabajar en eso a full, haciendo todo lo necesario para tener todos los factores 1 de la rúbrica. Para decidir si promocionamos o no ni se fijaron en el informe, solo nos hablaron de la presentación. 
Para la próxima que digan que la presentación es lo más importante y nos ponemos desde el día 1 con eso."
"2018/12/15 9:22:05 PM GMT-3","Algoritmos y Programación 3 - Suarez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Normal",""
"2018/12/15 9:22:43 PM GMT-3","Taller de Programación 1 - Azcurra","Muy Bueno","Sí","Muy Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Dificil","Dificil",""
"2018/12/15 9:23:21 PM GMT-3","Inteligencia Artificial - Cabrera","Regular","Sí","Poco Interesantes","Sí","Regulares","Buenas","Muy Facil","Fácil",""
"2018/12/15 9:30:04 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Muy Dificil","Muy dificil",""
"2018/12/15 10:03:11 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Dificil","Dificil",""
"2018/12/15 10:51:48 PM GMT-3","Organización de Datos - Argerich","Bueno","Sí","Interesantes","Sí","Muy Buenas","Regulares","Dificil","Dificil","La materia debería llamarse ciencia de datos..."
"2018/12/15 10:56:44 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Bien, fallo en tiempo de correcciones de TP (excluyente) superando la fecha de parcial, buena oratoria de clases teóricas,  demasiado énfasis en TDD en la practica "
"2018/12/15 10:58:38 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Muy buena onda todos los de la cátedra, me encanta las dinámicas de las clases."
"2018/12/15 11:06:36 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Bastante diversidad de temas, en general muy actuales e interesantes."
"2018/12/15 11:52:33 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/12/16 6:48:29 AM GMT-3","Algoritmos y Programación 2 - Buchwald","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Muy Dificil","Dificil",""
"2018/12/16 11:13:06 AM GMT-3","Computación-Arriazu","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/12/16 11:26:10 AM GMT-3","Base de Datos - Beiro","Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/12/16 11:27:07 AM GMT-3","Organización de Datos - Argerich","Muy Bueno","No","Interesantes","Sí","Buenas","Buenas","Dificil","Dificil","los tps requieren que te sientes a probar cosas, por lo tanto requieren su tiempo y dedicación que por suerte rindió buenos frutos.  El parcial me resulto difícil, estudie mucho y aun así no aprobé. Le dedique mucho tiempo a la materia y ahora la tengo que recursar, solo pasó a final uno de nuestro grupo. Lo único que me hubiera gustado es que las consignas del parcial sean mas simples/claras; ya que los temas, aunque muchos, los tengo bastante claros.  Le dan demasiada importancia al manejo de Pandas y Spark, lo que dificulta los ejercicios aun sabiendo mucho del tema, los ejercicios podrían ser un poco mas simples o no bajar tantos puntos por algún error/olvido de código."
"2018/12/16 11:30:32 AM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil","definitivamente se requiere mas tiempo para el parcial y el final, para poder pensar y hacer los diagramas y el código sin tanto apuro."
"2018/12/16 11:36:35 AM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil",""
"2018/12/16 11:37:02 AM GMT-3","Organización de Datos - Argerich","Malo","Sí","Interesantes","No","Malas","No Hay Clases Prácticas","Muy Dificil","Muy dificil","El curso tiene un temario interesante. Por otro lado, los catedráticos del mismo no están al nivel necesario para enseñarlos y que el alumnado aprenda.
Algunos ejemplos en donde se denota ésta falta de profesionalidad de los educadores y principalmente del profesor son:
- No le interesa que el curso se de (y digo ""de"" porque no se enseñan) en un aula con 100 personas. Siendo imposible aprender para aquel que se encuentra en la quinta fila o más atrás.
- No existen las clases prácticas ni ejemplos de resolución de problemas ni voluntad para explicarlos a pesar de tener 3 ayudantes (Que no asisten nunca a la clase) y una Jefe de Trabajos Prácticos!
- Aquellos ""ayudantes"" que lo acompañan registran la misma cantidad de horas trabajadas que Luis Argerich y se contradice con su poca o nula participación en clase y el grupo de la materia.
- No le interesa que se den temas de algoritmos antiguos de más de 50 años que ya no sirven y nadie va a ponerse a programarlos de vuelta. Tampoco explica su uso actual o para nuestro uso profesional. Pareciera justificarse con que sólo está en el temario de la materia.
- No le interesa crear ejercicios propios enfocados a la realidad argentina y los ejercicios son sacados de otras universidades. En algunos casos, de hace más de 5 años. Demostrando la poca actualidad que maneja el curso.
- No le interesa que las clases duren 3 horas sin pausa mostrando, nuevamente, poco interés en que los alumnos aprendan.
- Los ejercicios del parcial nada tienen que ver con los ejercicios prácticos por lo que termina castigando al alumno que no se aprendió de memoria las más de 1000 páginas de teoría.
Esto se ejemplifica cuando se presentan ejercicios en el parcial que sólo pueden realizarse si uno recuerda una oración que aparece en el apunte.
- No le interesa que los temas se den a través de diapositivas, todas corridas, sin dejar realizar anotaciones de la misma. Sólo las dan.
- No le interesa explicar el punto más importante para poder realizar la segunda parte del TP y deja que el alumno lo aprenda ""Googleando"". (Feature engineering).

Adicionalmente a esto, para poder realizar el TP se necesita tener una computadora con especificaciones técnicas de alto nivel ya que se requiere de alto nivel de procesamiento y de memoria.

Quizás, varios de estos puntos, son consecuencia de la cantidad de temas para enseñar en un cuatrimestre, que si los catedráticos tuviesen un mínimo de didáctica se darían cuenta de estos problemas, los identificarían y los evitarían o mejorarían.

Tampoco se denota una voluntad de mejorar esto dada la soberbia con la que se trata a los alumnos durante el curso. En ninguna momento se pregunta el porqué los alumnos reprueban, no presentan el TP o dejan la materia. Sólo muestran la estadística, como si demostrar que la materia no es aprobable es un premio para ellos.

Es la peor materia que cursé en la facultad con un nivel bajísimo o nulo de didáctica por parte de los educadores. Nunca me dió tanta verguenza ajena un curso.

Es una lástima que la Facultad de Ingeniería permita que un curso se menosprecie educativamente a causa del bajo nivel profesional de su catedrático."
"2018/12/16 11:45:36 AM GMT-3","Computación-Jimenez Rey","Muy Bueno","No","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Muy buen curso, mucho compromiso de la profesora para que aprendarmos y llevemos la materia al dia"
"2018/12/16 12:21:22 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/16 12:21:30 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Bueno","No","Interesantes","Sí","Buenas","Muy Buenas","Muy Dificil","Dificil","La cantidad de TPs es un tanto excesiva para el tiempo de duracion del curso"
"2018/12/16 12:24:22 PM GMT-3","Implantación de Sistemas / Org de la Implantación y el Mantenimiento - Apud","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/12/16 12:33:56 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Interesantes","Sí","Regulares","Regulares","Normal","Normal","Lo rico de la cursada fue el enfoque de las clases y el desarrollo del tp. En mi opinión me hubiera gustado tener tiempo de desarrollo del trabajo práctico en horario de clase debido a que se dificultaba la coordinación del grupo por diversos motivos. 
Sobre el material teórico, destacó el nivel y la cantidad del mismo. Personalmente prefería las actividades de desarrollo ya que requieren pensar y analizar más el texto y no son tan ambiguas las consignas como en los quizes. 
En general un curso con buena dinámica. "
"2018/12/16 1:06:08 PM GMT-3","Simulación - Caiafa","Muy Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Normal","Normal",""
"2018/12/16 1:06:42 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Muy Bueno","Sí","Muy Interesantes","Sí","Malas","Excelentes","Dificil","Normal",""
"2018/12/16 1:10:56 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/12/16 1:17:46 PM GMT-3","Técnicas de Diseño - Pantaleo","Malo","Sí","Nada Interesantes","No","Malas","Malas","Normal","Dificil","La teórica y la práctica no tienen nada que ver una con la otra. Los tps se hacen eternos y muy aburridos. Todas las clases son absolutamente prescindibles. Ningun profesor te despierta interés en la materia."
"2018/12/16 1:43:24 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Regular","No","Interesantes","Sí","Regulares","Buenas","Muy Dificil","Muy dificil","Tenes 4 exámenes bastante difíciles, más la entrega de 4 TPs grandes y 7 implementaciones de TDA. Hacer esta materia con alguna otra que no sea muy fácil es imposible. Y encima no te enteras de eso hasta que entras a la materia. Deberían aclararlo en algún lado, porque tiene un nivel de exigencia superior a cualquier otra materia que haya visto. Además las clases teóricas no son tan buenas, se hacen confusas y la práctica va atrasada de la teórica, entonces nunca se terminan de cerrar los temas. Y a veces tenes que rogarle a los profesores para que te ayuden, porque tienden a ignorarte o tardar en responderte los mails. 
Creo que hay maneras de hacer que se aprendan los temas sin esa sobrecarga de exámenes y entregas que al final terminan haciendo que o dejes la materia, o dejes las otras y sufras todo el cuatrimestre. "
"2018/12/16 2:04:55 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Dificil",""
"2018/12/16 3:31:21 PM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Excelente materia, la forma en la que esta dada y los temas tratados en general. Los profesores se nota que saben y que saben transmitir"
"2018/12/16 3:55:11 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Bueno","No","Interesantes","Sí","Regulares","Buenas","Dificil","Dificil","A mi criterio está bien como quieren dar los temas, pero a nivel organización les falta aún."
"2018/12/16 3:59:38 PM GMT-3","Computación-Cabrera","Malo","Sí","Poco Interesantes","Sí","Regulares","Buenas","Muy Facil","Normal",""
"2018/12/16 4:27:01 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","No","Interesantes","Sí","Buenas","Buenas","Dificil","Dificil",""
"2018/12/16 4:45:34 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Bueno","Sí","Poco Interesantes","Sí","Buenas","Regulares","Dificil","Normal","Siento que se labura mucho en relación a  lo que se aprende"
"2018/12/16 4:57:13 PM GMT-3","Computación-Burin","Regular","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Dificil","Les falta más experiencia en el uso de Python, tanto a los de la práctica como teórica. Se da código máquina a nivel ceros y unos me parece un exceso. Volviendo a Python vimos muy poco y no alcanza para hacer el TP. El tema funciones lo vimos al paso. "
"2018/12/16 5:14:26 PM GMT-3","Computación-Burin","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/16 6:06:24 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Muy Dificil","Dificil",""
"2018/12/16 6:07:54 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Excelente","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/12/16 6:35:27 PM GMT-3","Introducción a los Sistemas Inteligentes - Ochoa","Regular","Sí","Interesantes","No","Regulares","Malas","Facil","Fácil",""
"2018/12/16 6:39:15 PM GMT-3","Organización de Datos - Argerich","Regular","No","Interesantes","Sí","Regulares","Buenas","Dificil","Dificil",""
"2018/12/16 6:39:20 PM GMT-3","Computación-Perez Berro","Excelente","Sí","Interesantes","Sí","Excelentes","No Hay Clases Prácticas","Dificil","Dificil",""
"2018/12/16 6:48:15 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2018/12/16 7:08:36 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Dificil","Normal","Muy interesante la materia, pero tratan de dar mil temas en 4 meses y ni ellos llegan. Hay cosas que se dan muy por arriba y que después se toman. 
Las clases son a veces un poco inentendibles, sería mejor hacer ejercicios en el pizarrón en vez de mostrar ppts eternos. También algún recreo de aunque sea 10 minutos sería bueno, para las 9 se hace difícil quedarse despierto y entender temas complejos. 
El examen de promoción fue una locura, todos los puntos eran complicados y tomaron temas de los que no había hecho ni un ejercicio en clase, ni estaban en las guías o en exámenes de años anteriores. 
Los TPs estuvieron buenos, bastante interesantes. 
Por último (y es una crítica no sólo para esta materia, pero acá también vale), son como 5 o 6 profesores varones y una sola mujer?? creo que se debería intentar igualar esa disparidad, hay muchas mujeres que podrían tranquilamente ser ayudantes. "
"2018/12/16 8:19:33 PM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2018/12/16 10:43:05 PM GMT-3","Algoritmos y Programación1 - Azcurra","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil",""
"2018/12/16 10:54:30 PM GMT-3","Organización del Computador - Benitez","Malo","No","Nada Interesantes","No","Malas","Malas","Normal","Normal","Pésimo, las clases son súper aburridas leyendo un PowerPoint de temas re desactualizados "
"2018/12/16 10:54:34 PM GMT-3","Algoritmos y Programación 3 - Fontela","Regular","Sí","Interesantes","No","Muy Buenas","Malas","Normal","Dificil","No existen los criterios de corrección, por mas que tengan el doc ese que explicaba los criterios, cada docente sigue evaluando como se le canta y por eso depende totalmente quien te corrije los tps/parcial. "
"2018/12/16 11:39:48 PM GMT-3","Organización del Computador - Benitez","Malo","Sí","Poco Interesantes","No","Malas","Regulares","Normal","Normal","Empiezo a comentar las cosas malas.
1) El sistema de TPs es lo peor que vi a nivel pedagógico, tienen 16 trabajos prácticos distintos aproximadamente, los cuales se dividen entre todos los alumnos ( 1 TP para cada alumno ). Lo malo de ésto es que nunca podes ser justo porque siempre va a haber un TP más fácil que otro.
2) He visto prácticas en donde un profesor quiso hacer un ejercicio de parcial y como lo encaró distinto a como ""él lo había hecho en su casa"" no lo pudo terminar y dijo que nos lo iba a mandar por mail hecho y nos quedamos con el ejercicio a medias. Una vergüenza.
3) Los temas de la teoría son aburridos y antiguos, la verdad no sé si es posible hacer las teóricas más llevaderas, sin embargo siguen siendo bastante pesadas.
4) Hay un tema principal en la materia que es Intel x86 16 bits. Quise buscar información para poder realizar el TP, ya que las prácticas fueron muy pobres en conocimientos como para poder hacerlo con eso, lo poco que encontré ya decía que no se usaba más.
5) Para el TP de Intel tuve que usar una computadora vieja por el hecho que en la mía no funcionaba porque estaba usando un sistema operativo actual. Cuando fui a hablar sobre mi problema y que no me andaba no me lo supieron solucionar, encima funciona sólo en Windows y para que me lo corra sin problemas tuve que usar uno de 32 bits. Un desastre.
6) Ahora que estoy estudiando para dar el final vi que tomaron algo práctico en el anterior y si quiera dimos el tema en la práctica, sólo nos mostraron lo teórico pero nunca lo práctico y sin embargo lo toman en un final.
7) Subieron las notas del final anterior. Fueron 4 personas y desaprobaron 4. Entiendo que haya gente que no estudie lo suficiente, pero tener un porcentaje de aprobados del 0% lo dice todo. 
Lo único bueno que puedo rescatar es que el parcial está a un nivel acorde y muy similar al nivel de enseñanza, sin embargo la pasé muy mal buscando información en internet, porque hay muy poca. 

Lamentablemente me tocó cursarla ahora a ésta materia. Espero que puedan hacer cambios en un futuro para que sea una materia mucho más interesante y llevadera."
"2018/12/17 12:17:14 AM GMT-3","Base de Datos - Beiro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Muy Dificil","Normal","Muy buenas teóricas de Mariano Beiró, el único problema es el horario ya que mucha gente no puede asistir por ser de 16 a 19. Las prácticas muy buenas sobre todo cuando explica Lucas o Alberto. Si les corrige Dejean ya sea parcialito o parcial es difícil que aprueben. El TP está de más. Muy recomendable la cátedra pero muy pesado el temario."
"2018/12/17 12:30:47 AM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Poco Interesantes","Sí","Buenas","Excelentes","Dificil","Normal",""
"2018/12/17 8:26:23 AM GMT-3","Algoritmos y Programación 2 - Buchwald","Muy Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Dificil","Dificil","Deberían sacar programación dinámica o dedicarle mas clases ya que es dificil y siempre lo toman, nen su defecto tomarlo solo en el final"
"2018/12/17 9:20:38 AM GMT-3","Sistemas de Soporte para Celdas de Producción Flexible 2 - Merlino","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Dificil","Muy dificil","Estaría bueno que los tps sean de 2 personas al.menos."
"2018/12/17 9:21:54 AM GMT-3","Sistemas Automáticos de Diagnóstico y Detección de Fallas  2- Merlino","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil","Estaría bueno que el.tp de sentimientos sea de 2 personas "
"2018/12/17 9:44:03 AM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Bueno","Sí","Interesantes","Sí","No hay clases teóricas","Muy Buenas","Normal","Normal"," - En cuanto a los puntos positivos me gustaria destacar la modalidad en la que se da la materia. Las clases son dinamicas y eso las hace mas llevaderas

- Otro punto a favor es la buena onda de todo el plantes docente (con ayudantes incluidos). Siempre bien predispuestos a responder consultas o a dar una mano

- Muy copada la idea de aula invertida

- Como punto negativo: El tema del horario de salida. En promedio las clases terminan 15 minutos mas tarde de lo que indica el siu, pero tambien hemos llegado al caso de media hora e incluso en mi grupo 45 minutos mas tarde, porque la correccion de otro grupo se demoro mucho mas de lo esperado."
"2018/12/17 9:49:48 AM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Normal","La materia esta muy buena, realmente es una alegría ver docentes tan comprometidos con la materia, la metodología de trabajo (talleres, clase invertida, régimen de gamnification) me pareció muy bueno permitiendo ver la trazabilidad de avance y una incorporación de temas a través de talleres que permitían aprender sin tener que estar leyendo decenas de paginas de libros o memorizando conceptos para aplicarlos en los exámenes, sin embargo el tradeoff es que lleva mucho trabajo llevarla al día a pesar de no tener parciales ni final. El trabajo grupal es iterativo e incremental y es acorde al avance de los temas que se van viendo en las teóricas/videos/talleres, es de moderada dificultad pero no es mas demandante que el régimen de actividades semanales."
"2018/12/17 9:57:59 AM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Bueno","Sí","Interesantes","Sí","Regulares","Excelentes","Normal","Normal","Creo que esta materia debería estar antes en el programa, ya que hay muchos contenidos básicos sobre redes que se deberían tener antes de cursar otras materias incluso. 
Las clases prácticas tienen un excelente nivel y dedicación por parte de los docentes; el único detalle que remarcaría fue la falta de claridad sobre lo esperado en algunos ejercicios/trabajos. 
Si bien los contenidos están bastante actualizados, a mi parecer faltan algunos temas, como TLS. 
Las clases teóricas resultan muy difíciles de seguir."
"2018/12/17 10:26:31 AM GMT-3","Base de Datos - Servetto","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal","Quiero destacar al profesor Servetto, que siempre tuvo buena voluntad para responder consultas y no tenía problema en repetir algo muchas veces si no se entendía. Creo que faltó al menos 1 tema importante como normalización, que no lo llegamos a ver."
"2018/12/17 10:50:56 AM GMT-3","Alghoritmos y Programación I, Costa","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal","Muy buen curso! El TP un poco largo, pero obvio, si lo dejas para último momento, vas a estar re colgado. Pero es trabajable y fácil. "
"2018/12/17 11:16:45 AM GMT-3","Computación-Perez Berro","Excelente","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2018/12/17 11:58:22 AM GMT-3","Algoritmos y Programación 2 - Buchwald","Regular","Sí","Interesantes","Sí","Regulares","Regulares","Dificil","Muy dificil","Principal problema: La cantidad de trabajos prácticos, es imposible terminar a tiempo"
"2018/12/17 12:33:51 PM GMT-3","Taller de Programación 3 - Alvarez Hamelin","Regular","Sí","Interesantes","Sí","Buenas","No Hay Clases Prácticas","Normal","Normal","El profesor agarró la materia 3 días antes del inicio de cursada, con lo que francamente se notó algo desarmado el plan de cursada, tal vez medio improvisada.

Los TPs terminaron saliendo bien y no es malo el foco que se da en presentación y esas cosas.

Siendo que es de las últimas materias de programación de la carrera, esperaría algo más organizado, aun si el TP resultara más complejo por consecuencia (como escuché era hasta el cuatrimestre anterior)."
"2018/12/17 12:33:56 PM GMT-3","Computación-Jimenez Rey","Bueno","No","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil",""
"2018/12/17 12:50:57 PM GMT-3","Sistemas de Soporte para Celdas de Producción Flexible 2 - Merlino","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal","Los temas y los tps son interesantes, a pesar de que son cosas que se ven muy teóricas en otros cursos aca hay una aplicación y ejercitación en tps. "
"2018/12/17 1:26:21 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/12/17 1:26:25 PM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Fácil",""
"2018/12/17 1:41:23 PM GMT-3","Computación-Arriazu","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/12/17 2:09:29 PM GMT-3","Algoritmos y Programación 3 - Suarez","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Dificil","Dificil",""
"2018/12/17 2:10:23 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Muy Fácil",""
"2018/12/17 2:11:21 PM GMT-3","Técnicas de Diseño - Pantaleo","Regular","Sí","Interesantes","Sí","Malas","Buenas","Dificil","Normal",""
