"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2017/12/15 1:56:39 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Normal","Me parece importante mencionar que, en la cátedra de Cardozo, se comentan infinidad de aplicaciones reales de los temas dados. Además, se vinculan los temas vistos con otros impartidos en diferentes materias de la carrera.
Otra cosa que valoré es que los conceptos se ven desde la ingeniería y, más aun, desde la ingeniería electrónica. "
"2017/12/15 7:10:02 AM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Muy Bueno","Sí","Poco Interesantes","Sí","Buenas","Buenas","Normal","Normal","No hay mucho para decir. En general es un buen curso. Los profesores responden toda consulta y no les importa quedarse más tiempo explicando."
"2017/12/15 7:10:58 AM GMT-3","Taller de Programación 2 - Veiga","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Muy interesante. Me sirvió muchísimo y aprendí muchas tecnologías nuevas. Excelente curso."
"2017/12/15 7:11:30 AM GMT-3","Administración y Control de Proyectos 1 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Facil","Fácil",""
"2017/12/15 9:31:33 AM GMT-3","Organización del Computador - Benitez","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2017/12/15 10:50:06 AM GMT-3","Análisis Numérico - Menendez","Excelente","Sí","Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil",""
"2017/12/15 11:38:11 AM GMT-3","Organización del Computador - Benitez","Muy Bueno","No","Interesantes","Sí","Muy Buenas","Buenas","Muy Dificil","Muy dificil",""
"2017/12/15 2:29:26 PM GMT-3","Sistemas Operativos - Mendez","Excelente","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Dificil","Normal","Excelente en general. Las clases teóricas podrían haber sido reducidas por más clases prácticas. Todo muy bien "
"2017/12/15 2:50:30 PM GMT-3","Algoritmos y Programación 3 - Suarez","Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","Creo que a las clases prácticas les faltó una vuelta de tuerca, pero sobre todo mayor integración con el último trabajo práctico. El tiempo es muy poco y los alumnos quedamos bastante solos en el desarrollo. Quizás con más acompañamiento podrían aplicarse mejor los conceptos vistos e incluso aprender buenas técnicas de desarrollo de proyectos en equipo."
"2017/12/15 3:11:37 PM GMT-3","Taller de Programación 1 - Azcurra","Muy Bueno","Sí","Muy Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Muy Dificil","Muy dificil","Me molestó muchisimo que suban los mapas del juego pedidos el mismo dia de la entrega, puesto que debiamos crearlos nosotros mismos.

A veces son muy volados para corregir. Se enfocan en cosas no importantes, o cambian los criteros de corrección a voluntad el dia de la entrega.
Por ejemplo, una vuelta nos dijeron ""busquen mejores sprites"" cuando eso es un tema realmente menor. O a veces cambian algo 'porque alguien lo menciono en clase' sin que esté en la consigna. Pueden ser pavadas, como ideas sobre implementación, o cosas más influyentes que pueden ser decision propia de cada grupo, ya hechas y de repente porque les pintó que no sea así, debemos cambiarlo.

Azcurra a veces venia solo a criticar. Los ayudantes son quienes en verdad corregían los trabajos. Todos bastante bien, a pesar de lo dicho arriba. Al final me parecen todos buena gente.

Este cuatri flashearon banda con el tp, no porque haya sido del todo tan dificil, pero porque lo pedido fue mucho. La segunda entrega implicó demasiado trabajo, casi en sí la totalidad del juego. Y pretendía complicarlos mucho más para la fase final. Lo cual por suerte se dieron cuenta que era demasiado y la hicieron más facil.

La materia en sí esta buenisima. Te come muchisimo tiempo. No solo por el tiempo qe demanda, si no porque uno no quiere hacer otras materias para trabajar en esta sola.
Fue muy divertido hacer un juego, y las libertades otorgadas, otra vez más alla de lo expuesto anteriormente. Me tomé el lujo de grabar los efectos de sonido con mi propia vos y ni se dieron cuenta jajaj. A su vez, hice modifcaciones en los sprites con MS Paint, porque honestamente, no merecía mucho mayor esfuerzo un tema estetico como ese, y además divertidisimo. Como se supone que fuera juego, no?

Como recomendación. Yo en particular este cuatri lo zafe porque mis compañeros ya sabian sobre threads y sockets, pero por mi cuenta no hubiera podido haberlo aprendido. Estaría bueno mayor ayuda de la catedra en estos temas nuevos para nosotros.  Quiza más clase, y menos exigencia para el tp. Principalmente la primer fase, que en teoría solo se enfoca en la parte de comunicaciones. 

Diego Irrazabal.

Ford Siesta.
/* It's like you're always stuck in the second gear...*/"
"2017/12/15 3:54:44 PM GMT-3","Análisis Numérico - Sassano","Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Buenas","Muy Facil","Fácil",""
"2017/12/15 4:09:59 PM GMT-3","Sistemas Operativos - Mendez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2017/12/15 4:21:08 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2017/12/15 4:28:41 PM GMT-3","Implantación de Sistemas - Bettini","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Fácil",""
"2017/12/15 4:48:36 PM GMT-3","Análisis de la Información - Gonzalez","Malo","Sí","Poco Interesantes","No","Regulares","Malas","Muy Facil","Muy Fácil",""
"2017/12/15 6:23:25 PM GMT-3","Análisis Numérico - Menendez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Muy Dificil","Muy dificil",""
"2017/12/15 7:13:51 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","No","Excelentes","Excelentes","Dificil","Normal","El curso es muy interesante y muy bueno, el único detalle a tener en cuenta es que todas las semanas hay que entregar trabajos y si se esta cursando muchas materias requiere una gran organización para podes llevar todo a cabo."
"2017/12/15 7:14:26 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil",""
"2017/12/15 8:37:22 PM GMT-3","Algoritmos y Programación 3 - Suarez","Muy Bueno","Sí","Muy Interesantes","Sí","Regulares","Excelentes","Dificil","Dificil",""
"2017/12/15 8:37:48 PM GMT-3","Análisis Numérico - Griggio","Malo","Sí","Poco Interesantes","Sí","Malas","Regulares","Facil","Fácil",""
"2017/12/15 9:35:23 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Normal","Dificil",""
"2017/12/15 10:15:54 PM GMT-3","Análisis Numérico - Tarela","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Recomendable"
"2017/12/15 11:41:27 PM GMT-3","Análisis Numérico - Menendez","Muy Bueno","Sí","Poco Interesantes","Sí","Buenas","Muy Buenas","Normal","Muy dificil","Deberia haber mas clases practicas sobre la resolucion de los TPs."
"2017/12/16 1:54:25 AM GMT-3","Teoría de Algoritmos 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal","Muy buenas prácticas que hacian mas comprensible la teórica a través de ejercicios. Buenos ejemplos."
"2017/12/16 10:33:07 AM GMT-3","Computación-Strobino","Bueno","Sí","Poco Interesantes","No","Buenas","Buenas","Muy Facil","Fácil",""
"2017/12/16 1:07:59 PM GMT-3","Taller de Programación 2 - Veiga","Bueno","Sí","Muy Interesantes","Sí","Buenas","No Hay Clases Prácticas","Dificil","Dificil","Lo mejor de la materia es la utilización de tecnologías actuales. Para mejorar las clases teoricas se podrian comentar algunos puntos clave o errores comunes que ayuden al tp. Por ejemplo, hubiera sido muy util hablar sobre la asincronicidad de nodejs y mostrar ejemplos de consultas a bdd; un ejemplo de como levantar un entorno local en docker y no solo la teoria. Además, sin dudas, para la próxima lo mejor seria adelantar la clase de android."
"2017/12/16 2:25:39 PM GMT-3","Análisis Numérico - Sassano","Excelente","Sí","Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2017/12/16 2:40:01 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2017/12/16 3:12:30 PM GMT-3","Taller de Programación 2 - Veiga","Malo","Sí","Poco Interesantes","Sí","Malas","Malas","Dificil","Dificil",""
"2017/12/16 3:16:58 PM GMT-3","Organización del Computador - Benitez","Bueno","No","Interesantes","No","Regulares","Muy Buenas","Dificil","Muy dificil","La entrega de las notas escon mucha demora. Siempre a 72 horas del examen proximo.
La revision del examen es media hora antes de la fecha siguiente, una verguenza."
"2017/12/16 3:34:06 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2017/12/16 3:44:36 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/16 3:46:06 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Fácil","Creo que los cambios propuestos estan mejorando mucho la materia. La mayor contra es que la clase teorica y practica es el mismo dia, y dado que muchos no pueden participar de la clase teorica, la práctica esta obligada a dar un contexto teorico antes de arrancar (desde mi punto de vista que cursaba la teorica, era tiempo mal aprovechado en muchas ocasiones)"
"2017/12/16 3:53:52 PM GMT-3","Taller de Programación 2 - Veiga","Regular","Sí","Muy Interesantes","Sí","No hay clases teóricas","Buenas","Dificil","Dificil","Apoyo la intención de querer hacer un desarrollo mobile desde el diseño y ejecución de la aplicacion, hasta un backoffice, con la restricción de usar tecnologias ""de moda"" y copadas. Pero para un solo cuatrimestre sin un tutor/mentor al lado para responder la 1ra duda que te aparece, y la cantidad de informacion que existe que desordena y confunde mas que ayudar, complica mucho mas el desarrollo del trabajo. De nuevo recalco que creo que es una buena idea, pero depende mucho de la experiencia que exista en el equipo de haber desarrollado antes para que realmente se pueda aprender mas y con buen criterio. 
En mi caso creo que aprendi, pero no gane buen criterio ni buenas prácticas, por lo que si tuviera que desarrollar de nuevo seria mas rapido el ramp up, pero no siento que tenga una buena base."
"2017/12/16 4:04:29 PM GMT-3","Análisis Numérico - Menendez","Muy Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Excelentes","Normal","Muy dificil",""
"2017/12/16 4:37:41 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Me sorprendió  el  tiempo que había que dedicarle por cuenta propia  ala hora de hacer  los tps y demás, dado a que tal vez teníamos otro concepto de computacion y al ver la carga horaria en el plan de estudio  menor a las demas se tiende a pensar erroneamente que no costaria tanto como  otras, también debo decir en cuanto a trabajos prácticos  son muy integradores  y engloban bien los temas tratados ayudándonos a comprender  mejor  los temas."
"2017/12/16 6:11:22 PM GMT-3","Base de Datos - Beiro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Normal","Se nota que Beiro sabe muchísimo y lo demuestra en cada teórica que da. La verdad que fue un gusto haberla cursado en su cátedra. Por ahí habría que darle una vuelta de tuerca a las practicas, mas que nada en los últimos temas de la materia en los cuales decayó un poco el nivel de las mismas."
"2017/12/16 7:30:30 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Poco Interesantes","Sí","No hay clases teóricas","Muy Buenas","Normal","Normal","Aunque los temas me parecieron muy poco interesantes, la dinámica de las clases y los docentes hicieron que la cursada sea mucho más llevadera de lo que hubiera sido si se limitaran a presentar los temas, y eso me parece algo muy destacable. Sacando el programa de la materia, que es lo que es y no es culpa de nadie que a mi no me guste, creo que es un gran curso."
"2017/12/16 9:03:05 PM GMT-3","Seminario de Ingeniería Informática 1 - Cosso","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Muy interesante el curso, se ven muchos temas que en ninguna otra materia se tocan."
"2017/12/16 9:29:55 PM GMT-3","Taller de Programación 2 - Veiga","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Muy Dificil","Muy dificil","Me gustaría que no fuera tan grande el tp. Es una materia muy pesada para ser de 4 créditos. Que se supone que hay que hacer si se quiere cursar alguna otra materia más, trabajando? La materia está bien dada y los docentes son super accesibles. Mi única crítica es el tamaño de tp. "
"2017/12/16 10:27:29 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Dificil","Dificil","Curso totalmente recomendable, destacado por sobre todas las cosas por la calidad de los docentes y por la voluntad y dedicación que le empeñan al curso y por sobre todo a que los estudiantes puedan adquirir los conocimientos en todo momento."
"2017/12/17 11:21:40 AM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2017/12/17 11:43:22 AM GMT-3","Organización del Computador - Benitez","Bueno","No","Interesantes","Sí","Regulares","Regulares","Dificil","Muy dificil",""
"2017/12/17 2:49:46 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/17 3:04:45 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Normal","Dificil","El curso es util para enseñar la resolucion de soluciones problematicas ademas de una nueva herramienta como es la programacion. En fin fue una buena y muy util experiencia."
"2017/12/17 3:18:25 PM GMT-3","Técnicas de Diseño - Pantaleo","Malo","Sí","Muy Interesantes","Sí","Malas","Regulares","Facil","Normal","El profesor de la teórica no entrega los exámenes. Los parcial los tenes que pensar en base a cómo te lo enseñó y lo resolvería él y no en cómo modelarías vos el problema planteado.  
Los profesores de la práctica hacen un feedback general pero nunca entregan el tp de forma particular, por lo que se hace difícil saber que cosas podrías haber mejorado o hacer distinto.
"
"2017/12/17 4:03:46 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal","La parte de programación del TP me pareció dificultosa."
"2017/12/17 4:26:13 PM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2017/12/17 4:52:28 PM GMT-3","Organización de Datos - Argerich","Regular","No","Interesantes","Sí","Regulares","Regulares","Muy Dificil","Dificil",""
"2017/12/17 5:00:35 PM GMT-3","Análisis Numérico - Rodriguez","Regular","Sí","Poco Interesantes","Sí","Regulares","Malas","Normal","Normal",""
"2017/12/17 7:44:43 PM GMT-3","Taller de Programación 2 - Veiga","Regular","Sí","Muy Interesantes","Sí","Regulares","Regulares","Normal","Muy dificil","La dificultad del tp fue debido a que ninguno nunca trabajo en estas tecnologias."
"2017/12/17 8:06:17 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2017/12/17 8:56:28 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","Sí","Interesantes","Sí","Regulares","Excelentes","Dificil","Dificil","Creo que sería bueno tener más laboratorios y pedir ejercicios para entregar, para así corroborar constancia de los alumnos"
"2017/12/17 9:07:01 PM GMT-3","Algoritmos y Programación 2 - Calvo","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/17 10:53:38 PM GMT-3","Análisis Numérico - Gomez","Regular","Sí","Interesantes","No","Regulares","Regulares","Normal","Normal",""
"2017/12/17 11:03:39 PM GMT-3","Análisis Numérico - Tarela","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/17 11:10:26 PM GMT-3","Técnicas de Diseño - Pantaleo","Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Facil","Normal",""
"2017/12/17 11:35:03 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Bueno","Sí","Muy Interesantes","No","Muy Buenas","Regulares","Normal","Dificil","La dificultad del tp ronda mas que nada con lidiar con sistemas viejps y sus configuraciones, cuando no las entendes y tenes que aprender por tu cuenta, por ser “de investigacion”"
"2017/12/17 11:47:08 PM GMT-3","Teoría de Algoritmos 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Muy buenos temas"
"2017/12/18 1:12:32 AM GMT-3","Base de Datos - Beiro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Fácil",""
"2017/12/18 8:41:19 AM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Regular","Sí","Interesantes","Sí","Malas","Buenas","Normal","Normal","Una teórica muy mala. Práctica aceptable."
"2017/12/18 9:32:28 AM GMT-3","Base de Datos - Beiro","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Normal","No pude asistir a las clases teoricas.
Me gusto que hayan puesto los parcialitos ya que ayudan mucho.
En las clases practicas me hubiese gustaba que haya mas contenido sobre NoSQL y Recuperacion."
"2017/12/18 9:57:06 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Excelente","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2017/12/18 10:13:54 AM GMT-3","Taller de Programación 1 - Veiga","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Muy dificil",""
"2017/12/18 10:16:56 AM GMT-3","Implantación de Sistemas - Bettini","Bueno","Sí","Interesantes","Sí","Muy Buenas","Regulares","Facil","Muy Fácil","Los profesores cancelaban las clases y lo comunicaban con muy poco tiempo de anticipación y hasta una vez lo comunicaron 40 minutos después del horario de inicio. Las notas de los finales se entregan en la siguiente fecha de final, impidiendo al alumno presentarse en esa fecha. "
"2017/12/18 10:25:00 AM GMT-3","Inteligencia Artificial - Cabrera","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Normal","Me gusto mucho la asignatura y la forma de dictarla. Deberían dedicarle mas tiempo a la parte de Arduino."
"2017/12/18 10:27:36 AM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Normal",""
"2017/12/18 10:45:46 AM GMT-3","Técnicas de Diseño - Pantaleo","Malo","Sí","Interesantes","Sí","Malas","Regulares","Facil","Normal","Pantaleo no entrega los parciales, por lo que no podés saber en qué te equivocaste. Hay una gran desorganización entre los distintos miembros de la cátedra, al punto en el que los profesores de la práctica dijeron que cierto tema no entraba en el parcial, pero luego el profesor de la teórica lo tomó. Uno termina haciendo las cosas para que al profesor le guste en vez de hacerlas correctamente. Siento que los temas son fundamentales para la carrera pero sin embargo no siento haber aprendido mucho más de lo que leer en wikipedia me podría haber enseñado."
"2017/12/18 10:51:01 AM GMT-3","Taller de Programación 2 - Veiga","Bueno","Sí","Muy Interesantes","Sí","Malas","Regulares","Dificil","Dificil","Los temas me parecieron muy buenos, y actualizados. Es realmente lo que se hace en el trabajo (empecé a trabajar en noviembre, ya empezada la cursada hace rato). Lo que no me gustó fue que dan por sentado que todos ya trabajamos para esta instancia y por lo tanto asumen que ya sabemos los temas lo suficiente como para hacer un tp complejo desde cero. Me hubiera gustado que nos dieran clases enseñándonos estos temas, en vez de dar por sentado que ya los sabíamos. No es ningún requerimiento de la materia haber trabajado antes por lo que no me parece que cuenten con eso desde el vamos. "
"2017/12/18 11:07:51 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Bueno","No","Muy Interesantes","Sí","Regulares","Excelentes","Normal","Muy dificil","Sobre la corrección de los TPs: Algunos profesores de la práctica no leen el código fuente de los TPs y esto trae varios problemas: Como alumno, no se aprende nada. Uno puede programar de manera espantosa, o incluso pedir a un tercero que lo programe, y nadie se entera. Pablo Bergman, me “corrigió” (en realidad probó) los dos primeros TPs y nunca sabré si estuvieron bien escritos (para probarlo, están los users). Que simplemente “funcione” no significa nada. El segundo TP, lo orienté a ser a prueba de golpes pero de seguro fue un desastre en todo lo demás. Tampoco se puede manualmente probar todas las posibles combinaciones de entrada hasta que el programa falle. Por lo que noté, solamente Patricio Moreno aportaba mejoras o correcciones a los códigos, pero no dan los tiempos para que corrija a todos. Es como si estuviese sólo, y muchos nos quedamos sin esas correcciones. Y como solo Patricio corrigió el TP final, él sólo corrigiendo a todos los del curso, naturalmente la corrección se extendió cerca de las fechas de finales. No pude corregir el TP, y ya perdí la fecha para dar el final de algoritmos."
"2017/12/18 11:49:42 AM GMT-3","Análisis Numérico - Tarela","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil","Es un curso muy recomendado, le dan mucha cabida a la materia"
"2017/12/18 12:05:05 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Me pareció un curso interesante, con temas actualizados y un buen cuerpo docente"
"2017/12/18 12:45:04 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","La dinámica del curso es muy buena y el docente alienta a que los alumnos participen. Las presentaciones de fin de cursada fueron muy interesantes y despertaron mi interés en varios lenguajes expuestos. En adición, hubo dos charlas dadas por gente que usa algunos de los lenguajes estudiados que fueron bastante valiosas.

Sería bueno hacer un seguimiento más rutinario de la guía de ejercicios, quizás con entregas parciales."
"2017/12/18 1:10:30 PM GMT-3","Simulación - Cadoche","Bueno","Sí","Interesantes","No","Buenas","Buenas","Normal","Fácil",""
"2017/12/18 1:11:23 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Bueno","Sí","Interesantes","Sí","Regulares","Buenas","Dificil","Dificil",""
"2017/12/18 1:12:20 PM GMT-3","Introducción a los Sistemas Inteligentes - Ochoa","Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Facil","Fácil",""
"2017/12/18 1:42:53 PM GMT-3","Computación-Costa","Regular","Sí","Poco Interesantes","Sí","Regulares","Malas","Dificil","Muy dificil","El haber elegido Python en vez de Pascal me pareció una excelente idea, pero considero que hubo un error en la hora de la evaluación. Los ejercicios evaluados no tenían ningún tipo de semejanza con los practicados en clase. Si bien se tiene que evaluar que el alumno tenga la creatividad para resolver un ejercicio, no se puede tomar de la nada ejercicios que no tienen siquiera explicación teórica en clase e implican un desarrollo en programación que personas que siguen ingenierías que no son afín a el área de informática no poseen. Mas allá de ello, los profesores tienen mucha paciencia y explican bien. "
"2017/12/18 1:47:53 PM GMT-3","Computación-Cabrera","Malo","Sí","Poco Interesantes","Sí","Malas","Malas","Muy Facil","Muy Fácil","Es un chiste."
"2017/12/18 1:49:04 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Malo","Sí","Poco Interesantes","Sí","Malas","Muy Buenas","Normal","Dificil","El parcial fue razonable, pero el TP resultó muy complicado, largo y difícil conceptualmente."
"2017/12/18 2:46:49 PM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Buenas","Normal","Normal",""
"2017/12/18 2:59:09 PM GMT-3","Sistemas Operativos - Mendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil","Una de las mejores materias que curse hasta ahora"
"2017/12/18 3:06:14 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Dificil",""
"2017/12/18 4:46:24 PM GMT-3","Computación-Grossi","Bueno","Sí","Nada Interesantes","No","Regulares","Buenas","Facil","Fácil","El curso estaba bien , pero no se puede dar estos temas en el 2017 , el programa debió haber sido cambiado hace mucho tiempo"
"2017/12/18 6:05:05 PM GMT-3","Taller de Programación 2 - Veiga","Muy Bueno","Sí","Muy Interesantes","Sí","No hay clases teóricas","Buenas","Facil","Dificil",""
"2017/12/18 6:10:26 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Normal","Las teóricas son un poco rápidas. Aunque sus diapositivas son muy buenas y lo compensa."
"2017/12/18 6:42:03 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","Sí","Muy Interesantes","Sí","Regulares","Excelentes","Dificil","Normal","En las clases teóricas se daba una explicación lo suficientemente buena de cada tema a tratar y se agradece que incluyan ejemplos interesantes para el desarrollo de algoritmos, pero, en si, no son muy didácticas. Me parece que son más útiles si uno ya tiene una cierta base de programación.
Las clases prácticas son donde la cátedra se destaca. Incluyen muy buenos ejemplos sobre como escribir un programa de manera coherente y hay muy buena disposición por parte de los profesores para resolver las dudas.
Únicamente me parece que se deberían dar un poco más de ejemplos de punteros a función y cómo se castean correctamente en programas más complejos puesto que el tema fue importante para el desarrollo del TP Final."
"2017/12/18 6:59:20 PM GMT-3","Base de Datos - Beiro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2017/12/18 7:02:52 PM GMT-3","Taller de Programación 2 - Veiga","Excelente","Sí","Muy Interesantes","Sí","No hay clases teóricas","Muy Buenas","Dificil","Dificil",""
"2017/12/18 8:23:21 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Poco Interesantes","No","Buenas","Buenas","Normal","Muy dificil",""
"2017/12/18 8:38:12 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2017/12/18 9:23:40 PM GMT-3","Taller de Programación 2 - Veiga","Bueno","Sí","Nada Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil","Excelente el planteo de la materia.
Lo que está mal planteada es la carrera, al iniciar muchos temas son nuevos para muchos alumnos y no debería ser así.
Un poco más de coaching en los equipos podría venir bien, aunque está muy bien el trabajo que hacen los ayudantes.
Proveer material para aprender las herramientas podría facilitar a algunas personas llegar mejor con la materia, aunque fuimos provistos de varios links y documetnación que está al alcance de todos, me refiero a alguna cosa específica, como una preselección de tutoriales o links que se consideren especialmente útiles.
Felicitaciones a los docentes, una materia muy enriquecedora."
"2017/12/18 10:47:29 PM GMT-3","Análisis Numérico - Sassano","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Fácil",""
"2017/12/19 12:41:32 AM GMT-3","Computación-Cabrera","Excelente","Sí","Poco Interesantes","No","Excelentes","Buenas","Normal","Normal",""
"2017/12/19 1:40:21 AM GMT-3","Algoritmos y Programación 3 - Fontela","Regular","Sí","Interesantes","Sí","Buenas","Malas","Facil","Normal",""
"2017/12/19 9:38:38 AM GMT-3","Implantación de Sistemas - Bettini","Malo","Sí","Nada Interesantes","No","Malas","Buenas","Normal","Muy Fácil","Los profesores faltan y avisan sobre la hora. El tp no tiene nada que ver con los temas de la materia, termina siendo un tp de investigación del secundario. La materia no tiene sustento teórico ni académico, lo que se evalúa termina siendo temas de sentido común ya que repito no tiene sustento teórico la materia."
"2017/12/19 9:39:32 AM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Dificil","Dificil","De lo mejor de FIUBA"
